date,open,high,low,close,volume
17-08-2023,177.139999,177.509995,173.479996,174,66062900
18-08-2023,172.300003,175.100006,171.960007,174.490005,61114200
21-08-2023,175.070007,176.130005,173.740005,175.839996,46311900
22-08-2023,177.059998,177.679993,176.25,177.229996,42084200
23-08-2023,178.520004,181.550003,178.330002,181.119995,52722800
24-08-2023,180.669998,181.100006,176.009995,176.380005,54945800
25-08-2023,177.380005,179.149994,175.820007,178.610001,51449600
28-08-2023,180.089996,180.589996,178.550003,180.190002,43820700
29-08-2023,179.699997,184.899994,179.5,184.119995,53003900
30-08-2023,184.940002,187.850006,184.740005,187.649994,60813900
31-08-2023,187.839996,189.119995,187.479996,187.869995,60794500
01-09-2023,189.490005,189.919998,188.279999,189.460007,45732600
05-09-2023,188.279999,189.979996,187.610001,189.699997,45280000
06-09-2023,188.399994,188.850006,181.470001,182.910004,81755800
07-09-2023,175.179993,178.210007,173.539993,177.559998,112488800
08-09-2023,178.350006,180.240005,177.789993,178.179993,65551300
11-09-2023,180.070007,180.300003,177.339996,179.360001,58953100
12-09-2023,179.490005,180.130005,174.820007,176.300003,90370200
13-09-2023,176.509995,177.300003,173.979996,174.210007,84267900
14-09-2023,174,176.100006,173.580002,175.740005,60895800
15-09-2023,176.479996,176.5,173.820007,175.009995,109205100
18-09-2023,176.479996,179.380005,176.169998,177.970001,67257600
19-09-2023,177.520004,179.630005,177.130005,179.070007,51826900
20-09-2023,179.259995,179.699997,175.399994,175.490005,58436200
21-09-2023,174.550003,176.300003,173.860001,173.929993,63047900
22-09-2023,174.669998,177.080002,174.050003,174.789993,56725400
25-09-2023,174.199997,176.970001,174.149994,176.080002,46172700
26-09-2023,174.820007,175.199997,171.660004,171.960007,64588900
27-09-2023,172.619995,173.039993,169.050003,170.429993,66921800
28-09-2023,169.339996,172.029999,167.619995,170.690002,56294400
29-09-2023,172.020004,173.070007,170.339996,171.210007,51814200
02-10-2023,171.220001,174.300003,170.929993,173.75,52164500
03-10-2023,172.259995,173.630005,170.820007,172.399994,49594600
04-10-2023,171.089996,174.210007,170.970001,173.660004,53020300
05-10-2023,173.789993,175.449997,172.679993,174.910004,48527900
06-10-2023,173.800003,177.990005,173.179993,177.490005,57224100
09-10-2023,176.809998,179.050003,175.800003,178.990005,42390800
10-10-2023,178.100006,179.720001,177.949997,178.389999,43698000
11-10-2023,178.199997,179.850006,177.600006,179.800003,47551100
12-10-2023,180.070007,182.339996,179.039993,180.710007,56743100
13-10-2023,181.419998,181.929993,178.139999,178.850006,51427100
16-10-2023,176.75,179.080002,176.509995,178.720001,52517000
17-10-2023,176.649994,178.419998,174.800003,177.149994,57549400
18-10-2023,175.580002,177.580002,175.110001,175.839996,54764400
19-10-2023,176.039993,177.839996,175.190002,175.460007,59302900
20-10-2023,175.309998,175.419998,172.639999,172.880005,64189300
23-10-2023,170.910004,174.009995,169.929993,173,55980100
