date,open,high,low,close,volume
08-08-2022,118.3899994,120.1500015,116.8799973,117.3000031,19138300
09-08-2022,117.1399994,117.3199997,115.7099991,116.6299973,19086500
10-08-2022,118.7799988,120.9199982,118.4100037,119.6999969,30930400
11-08-2022,121.2799988,121.4899979,118.5599976,118.8399963,24293700
12-08-2022,120.2600021,121.6800003,119.4599991,121.6800003,19096300
15-08-2022,121.1299973,122.3000031,120.6100006,122.0800018,19494800
16-08-2022,121.5199966,122.4300003,120.6399994,121.6999969,19041200
17-08-2022,120.1200027,121.2900009,119.3799973,119.5500031,22847000
18-08-2022,119.4300003,120.8199997,118.7200012,120.1699982,17987700
19-08-2022,119.0599976,119.1500015,116.7600021,117.2099991,21809500
22-08-2022,115.1999969,115.6299973,113.8499985,114.2399979,21456600
23-08-2022,113.4800034,115.0100021,113.4300003,113.8600006,15870400
24-08-2022,113.5,114.7799988,112.8700027,113.6900024,17734600
25-08-2022,114.2399979,116.7200012,114.1100006,116.6500015,16956800
26-08-2022,114.7200012,115.1200027,110.1900024,110.3399963,37245700
29-08-2022,109.9899979,110.9499969,108.8000031,109.4199982,21191200
30-08-2022,110.1699982,110.5,107.8000031,108.9400024,27513300
31-08-2022,110.6500015,110.8499985,108.1299973,108.2200012,28627000
01-09-2022,108.2799988,110.4499969,107.3600006,109.7399979,28360900
02-09-2022,110.5899963,110.7399979,107.2600021,107.8499985,24160700
06-09-2022,107.3000031,108.0299988,105.7799988,106.8099976,25068300
07-09-2022,107.0599976,109.9800034,106.9000015,109.4499969,23167000
08-09-2022,108.0400009,109.5999985,107.1600037,108.3799973,24238300
09-09-2022,109.0699997,110.9899979,109.0199966,110.6500015,23197700
12-09-2022,110.9899979,111.6200027,109.9300003,110.8600006,22966800
13-09-2022,107.8000031,108.3000031,104.0899963,104.3199997,38172900
14-09-2022,104.5699997,105.2799988,103.6600037,105,26395100
15-09-2022,104.0299988,105.2699966,102.3499985,102.9100037,34188300
16-09-2022,102.0699997,103.1299973,100.9400024,102.8000031,42797200
19-09-2022,101.75,103.3300018,101.5500031,103.0699997,23036800
20-09-2022,102.0800018,102.3700027,100.5199966,101.1399994,26517100
21-09-2022,101.6699982,102.8799973,99.26999664,99.27999878,31487300
22-09-2022,98.81999969,101.2399979,98.79000092,100.1399994,34298600
23-09-2022,99.62999725,99.66000366,97.47000122,98.73999786,31625400
26-09-2022,98.09999847,99.87999725,97.80000305,98.16999817,27072700
27-09-2022,99.43000031,100,96.87000275,97.5,30072800
28-09-2022,97.65000153,100.6999969,97.11000061,100.0500031,32466300
29-09-2022,98.63999939,98.63999939,95.95999908,97.41999817,31047200
30-09-2022,97.05000305,98.90000153,95.55999756,95.65000153,32941500
03-10-2022,96.76000214,99.29000092,96.51999664,98.63999939,27982000
04-10-2022,100.4400024,101.8399963,100.3799973,101.6399994,28850800
05-10-2022,99.83000183,101.9300003,98.80000305,101.4300003,22176900
06-10-2022,100.6800003,102.9300003,100.5899963,101.4199982,22324000
07-10-2022,99.84999847,100.5299988,98.30000305,98.68000031,27502800
10-10-2022,99,99.09999847,97.01000214,97.86000061,18225100
